"node"	"propform"	"tildevalue"	"%"	"actantslist"
"ls:fr:node:40841"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:40842"	"$1 ~ de $2 par $3"	"se venge"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:40843"	"$1 ~ $2 de $3"	"sort"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:40844"	"~ par $1 de $2"	""	"100"	"($1=Z,$2=Y)"
"ls:fr:node:40845"	"~ par $1 de $2 avec $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:40846"	"~ qui sert à $1 pour ranger $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40849"	"! $1 ~"	" trouve chaussure à son pied "	"100"	"($1=X)"
"ls:fr:node:40850"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:40855"	"$1, qui est le ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40856"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40858"	"~"	"Dieu"	"100"	"()"
"ls:fr:node:40859"	"~ où $1 enseigne $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:40860"	"~ pratiqué par $1"	""	"90"	"($1=X)"
"ls:fr:node:40861"	"~ qui se trouve dans $1"	""	"100"	"($1=X)"
"ls:fr:node:40863"	"[$1] ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40865"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40868"	"$1 ~ $2"	" réalise "	"100"	"($1=X,$2=Y)"
"ls:fr:node:40869"	"$1 ~ $2"	" réalise "	"100"	"($1=X,$2=Y)"
"ls:fr:node:40874"	"$1 ~ $2"	"dévore"	"100"	"($1=X,$2=Y)"
"ls:fr:node:40875"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:40876"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:40877"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:40878"	"$1, qui est une ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40879"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40880"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40881"	"~ qui sert à $1 pour laver $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40882"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:40883"	"$1 ~ à $2"	"fait justice"	"100"	"($1=X,$2=Y)"
"ls:fr:node:40884"	"~ par $1 de $2 avec $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:40885"	"~ faite par $1"	""	"100"	"($1=X)"
"ls:fr:node:40886"	"$1 est ~ par $2 avec $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:40887"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:40889"	"~ qui sert à $1"	""	"90"	"($1=X)"
"ls:fr:node:40890"	"$1 ~ à $2"	"arrive"	"100"	"($1=X,$2=Y)"
"ls:fr:node:40891"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:40892"	"$1, qui est la ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40894"	"$1 ~ $2"	"descend"	"100"	"($1=X,$2=Y)"
"ls:fr:node:40895"	"$1 ~ de $2"	"descend "	"100"	"($1=X,$2=Y)"
"ls:fr:node:40896"	"$1 ~ $2 de $3"	"descend"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:40897"	"~ $2 célébrée par $1"	""	"80"	"($1=X,$2=Y)"
"ls:fr:node:40898"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40899"	"~"	""	"100"	"()"
"ls:fr:node:40900"	"~"	""	"100"	"()"
"ls:fr:node:40901"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40902"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40903"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40904"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:40905"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"ls:fr:node:40907"	"~"	"Lavomatique"	"100"	"()"
"ls:fr:node:40908"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"ls:fr:node:40909"	"~ qui sert à $1 pour laver $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40910"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40911"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40912"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40913"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40915"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:40921"	"~ par $1 de $2 avec $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:40923"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:40924"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:40925"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:40926"	"! $1, qui est ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40927"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40930"	"$1, ~ de $2"	" aïeux "	"100"	"($1=X,$2=Y)"
"ls:fr:node:40931"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:40932"	"$1, qui est le ~"	""	"100"	"($1=X)"
"ls:fr:node:40934"	"$1 ~ de $2"	" se lave les mains "	"100"	"($1=X,$2=Y)"
"ls:fr:node:40935"	"$1, ~ à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40936"	"$1, ~ à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40938"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40939"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:40942"	"$1, qui est un ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40943"	"~ pratiqué par $1"	""	"100"	"($1=X)"
"ls:fr:node:40944"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:40946"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:40947"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:40948"	"$1, ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40949"	"$1 ~ avec $2"	" discute le coup "	"100"	"($1=X,$2=Y)"
"ls:fr:node:40950"	"[$1] ~ $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40951"	"$1, qui est le ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40952"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:40953"	"~ adressé par $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40954"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"ls:fr:node:40955"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40956"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40958"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40959"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40960"	"~ fait par $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40961"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:40962"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40964"	"~ par $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40965"	"$1 ~ $2"	"libère"	"100"	"($1=X,$2=Y)"
"ls:fr:node:40966"	"[$1] ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40967"	"$1, qui est un ~"	""	"90"	"($1=X)"
"ls:fr:node:40971"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40972"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40973"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:40974"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:40976"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:40977"	"$1 ~ $2 avec $3"	" bénit "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:40978"	"~"	""	"100"	"()"
"ls:fr:node:40979"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:40981"	"~ de $2 utilisé par $1 pour mettre $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:40982"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:40983"	"~ de $2 destinée à être consommée par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40985"	"$1 ~"	"voltige"	"100"	"($1=X)"
"ls:fr:node:40986"	"[$1] ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40987"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:40989"	"! $1 ~ face à $2"	" tient le coup"	"100"	"($1=X,$2=Y)"
"ls:fr:node:40990"	"~ qui sert à $1 pour transporter $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40991"	"$1 ~"	"accuse le coup "	"100"	"($1=X)"
"ls:fr:node:40992"	"! ~ de $1 au moment $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:40994"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:40995"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:40996"	"~ qui est une habitude de $1"	""	"100"	"($1=X)"
"ls:fr:node:40997"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:40998"	"$1, qui est un ~ pour $2"	""	"90"	"($1=X,$2=Y)"
"ls:fr:node:40999"	"$1 ~"	" fait l’avion "	"100"	"($1=X)"
"ls:fr:node:41000"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41002"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41003"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41004"	"$1 ~ (à cause de $2)"	" en prend un coup "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41005"	"~ pratiqué par $1"	""	"100"	"($1=X)"
"ls:fr:node:41006"	"~, $1"	"Pour le coup"	"100"	"($1=X)"
"ls:fr:node:41007"	"$1 ~"	" encule les mouches "	"90"	"($1=X)"
"ls:fr:node:41008"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:41009"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41010"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41011"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:41013"	"$1 ~"	" ne ferait pas de mal à une mouche"	"100"	"($1=X)"
"ls:fr:node:41014"	"! $1 ~"	" entend une mouche voler"	"60"	"($1=X)"
"ls:fr:node:41015"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"ls:fr:node:41016"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41017"	"$1, qui est un ~ pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41018"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41019"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41020"	"$1 ~ à cause de $2"	" prend la mouche"	"100"	"($1=X,$2=Y)"
"ls:fr:node:41021"	"Le locuteur dit : « ~ » à propos de $1"	""	"100"	"($1=X)"
"ls:fr:node:41022"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:41023"	" un ~"	""	"100"	"()"
"ls:fr:node:41024"	"$1 ~ sur $2"	"grouille"	"100"	"($1=X,$2=Y)"
"ls:fr:node:41025"	" une ~"	""	"100"	"()"
"ls:fr:node:41026"	"~"	""	"100"	"()"
"ls:fr:node:41027"	" un ~"	""	"100"	"()"
"ls:fr:node:41028"	"$1 est ~ par $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41030"	"$1 ~"	" regarde les mouches voler"	"100"	"($1=X)"
"ls:fr:node:41031"	"$1 ~ $2 avec $3"	"surcharge"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41032"	"$1 ~"	" gobe les mouches"	"100"	"($1=X)"
"ls:fr:node:41033"	"~ de $2 provoqué par $1"	""	"90"	"($1=Y,$2=X)"
"ls:fr:node:41034"	"~ provoqué par $1 sur $2"	""	"90"	"($1=X,$2=Y)"
"ls:fr:node:41035"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:41036"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41037"	"! ~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41039"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41040"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:41041"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41042"	"$1 ~"	" fait mouche "	"90"	"($1=X)"
"ls:fr:node:41043"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:41044"	"! $1 ~ avec $2"	" chasse les mouches "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41046"	"$1 est ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41047"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41048"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41049"	"$1 ~ $2"	"entretient"	"100"	"($1=X,$2=Y)"
"ls:fr:node:41050"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41052"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:41053"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41054"	"~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41055"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:41056"	"$1, qui est un ~ pour $2 "	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41057"	"~ faite par $1"	" voiture"	"100"	"($1=X)"
"ls:fr:node:41058"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41059"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41060"	"~"	""	"100"	"()"
"ls:fr:node:41061"	"~ par $1 contre $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41062"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:41065"	"! $1 ~ de $2"	" prend le volant "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41066"	"~ constitué de $2 utilisé par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41067"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41070"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:41071"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:41072"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:41073"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41074"	"~ provoqué par $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41075"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:41078"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41079"	"~ de $1 causé par $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41080"	"~ par $1 sur $2 avec $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41083"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41084"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41085"	"~ de $2 qui sert à $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41091"	"$1 qui est ~ à cause de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41096"	"~ qui sert à $1 pour transporter $2 fonctionnant grâce à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41099"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41101"	"~ de $1 contre $2 au sujet de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41102"	"~ qui sert à $1 pour transporter $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41103"	"~ de $1"	""	"90"	"($1=X)"
"ls:fr:node:41105"	"$1 ~ $2"	"tire "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41106"	"$1 ~ $2 à $3"	"attelle"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41107"	"$1 ~ à $2"	"s’attelle"	"100"	"($1=X,$2=Y)"
"ls:fr:node:41110"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41111"	"~ fait par $1 dans $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41112"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:41113"	"$1 ~ dans le lieu $2"	"rôde "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41114"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:41115"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:41116"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:41117"	"~ de $1"	"fesses "	"100"	"($1=X)"
"ls:fr:node:41118"	"~ à base de $2 destiné à être consommé par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41119"	"~ dans lequel travaillent les $1"	""	"100"	"($1=X)"
"ls:fr:node:41120"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41121"	"~ de $2 utilisé par $1 pour $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41123"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41124"	"~ par $1 de $2 à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41125"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:41126"	"~ qui sert à $1 pour transporter $2 fonctionnant grâce à $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41127"	"~ de $1 contre $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41128"	"~ de $1 contre $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41129"	"~ de $1 à $2 consistant en $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41130"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41131"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41132"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:41133"	"$1 contre ~ pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41135"	"$1, qui est un ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41137"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:41138"	"$1, qui est un ~ de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41139"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41140"	"$1 ~"	"circule"	"100"	"($1=Y)"
"ls:fr:node:41141"	"$1, qui est un ~ pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41142"	"$1 ~ sur $2"	"monte "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41144"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41146"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41147"	"$1, qui est un ~ pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41149"	"! ~ de $1 envers $2 à propos de $3"	""	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41150"	"~ pratiqué par $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41151"	"$1 ~ $2"	"enfourche"	"100"	"($1=X,$2=Y)"
"ls:fr:node:41152"	"$1 ~ $2"	" enfourche "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41153"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:41154"	"~ par $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41156"	"~ qu’éprouve $1 du fait de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41157"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41158"	"~ proposé par $2 à $1"	""	"100"	"($1=Y,$2=X)"
"ls:fr:node:41161"	"! ~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41165"	"~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41166"	"~"	""	"100"	"()"
"ls:fr:node:41167"	"~"	""	"100"	"()"
"ls:fr:node:41168"	"$1 ~ contre $2"	" fait le coup de poing "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41169"	"! ~ par $1 de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41170"	"$1 ~"	"croasse"	"100"	"($1=X)"
"ls:fr:node:41171"	"$1 ~"	"graille"	"100"	"($1=X)"
"ls:fr:node:41172"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41173"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:41174"	"~ par $1 dans $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41175"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:41178"	"$1, qui est un ~"	""	"100"	"($1=X)"
"ls:fr:node:41179"	"~ de $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41183"	"~ de $1"	" savates "	"100"	"($1=X)"
"ls:fr:node:41184"	"$1 ~ $2"	" monte"	"100"	"($1=X,$2=Y)"
"ls:fr:node:41185"	"~ de $1"	""	"90"	"($1=X)"
"ls:fr:node:41186"	"~ qui contient $2 utilisée par $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41188"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"ls:fr:node:41189"	"$1 ~ contre $2"	"bute "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41190"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41191"	"$1 ~ $2"	"manque"	"100"	"($1=X,$2=Y)"
"ls:fr:node:41192"	"$1 ~ $2"	" rate "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41193"	"$1, qui est un coup de bambou pour ~ pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41195"	"! $1 qui est ~ à cause de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41196"	"~ qui sert à $1"	""	"100"	"($1=X)"
"ls:fr:node:41197"	"$1 ~ $2"	" remplit "	"100"	"($1=Z,$2=Y)"
"ls:fr:node:41198"	"$1, qui est une ~ vécue par $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41199"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:41200"	"~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41201"	"~  donné par $1 à $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41202"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41203"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41204"	"$1 ~ $2 à $3"	"rive"	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41205"	"~ de $1, qui est $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41207"	"! ~ de $1 sur $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41208"	"~ en $1 dans $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41210"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41212"	"~ qui sert à $1 pour faire $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41213"	"~"	""	"100"	"()"
"ls:fr:node:41214"	"$1 ~ (de $2)"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41215"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41216"	"$1 ~"	"a chaud aux fesses"	"100"	"($1=X)"
"ls:fr:node:41217"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41218"	"$1 ~"	" joint les deux bouts"	"100"	"($1=X)"
"ls:fr:node:41219"	"$1 ~"	" a les fesses qui démangent"	"100"	"($1=X)"
"ls:fr:node:41220"	"~ qui sert à $1 pour $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41221"	"$1 ~ à $2 à cause de $3"	" botte les fesses "	"100"	"($1=X,$2=Y,$3=Z)"
"ls:fr:node:41222"	"$1 ~"	" bouge ses fesses"	"100"	"($1=X)"
"ls:fr:node:41223"	"$1 ~"	"bouge ses fesses"	"100"	"($1=X)"
"ls:fr:node:41224"	"Le locuteur dit : « ~ »"	""	"100"	"()"
"ls:fr:node:41225"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:41226"	"~ destiné à être consommé par $1"	""	"100"	"($1=X)"
"ls:fr:node:41227"	"$1 ~ de $2"	" colle aux fesses "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41229"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41230"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41232"	"$1 ~"	" fait attention à ses fesses"	"100"	"($1=X)"
"ls:fr:node:41234"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:41235"	"$1 qui est ~"	""	"100"	"($1=X)"
"ls:fr:node:41236"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41237"	"$1 ~"	" gare ses fesses"	"100"	"($1=X)"
"ls:fr:node:41238"	"~ racontée par $1"	""	"100"	"($1=X)"
"ls:fr:node:41239"	"~ entre $1 et $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41240"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41241"	"$1 ~ de $2"	" lève les fesses "	"90"	"($1=X,$2=Y)"
"ls:fr:node:41242"	"$1 ~"	" mange du pain de fesse"	"100"	"($1=X)"
"ls:fr:node:41243"	"$1 ~"	""	"100"	"($1=X)"
"ls:fr:node:41244"	"~ pour $2 auquel participe $1"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41245"	"$1 ~ à $2"	" pince les fesses "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41246"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41247"	"$1 ~ (sur $2)"	" pose ses fesses "	"90"	"($1=X,$2=Y)"
"ls:fr:node:41248"	"! $1 ~ dans $2"	" pose ses fesses"	"100"	"($1=X,$2=Y)"
"ls:fr:node:41249"	"$1 ~ $2"	" pousse aux fesses "	"100"	"($1=X,$2=Y)"
"ls:fr:node:41250"	"$1, qui est une ~"	""	"100"	"($1=X)"
"ls:fr:node:41251"	"$1 ~"	" se botte les fesses"	"100"	"($1=X)"
"ls:fr:node:41252"	"$1 ~"	"se bouge les fesses"	"100"	"($1=X)"
"ls:fr:node:41253"	"~ de $1"	""	"100"	"($1=X)"
"ls:fr:node:41254"	"~ $1"	""	"100"	"($1=X)"
"ls:fr:node:41256"	"~ de $1 au sujet de $2"	""	"100"	"($1=X,$2=Y)"
"ls:fr:node:41257"	"$1 ~"	" se gèle les fesses"	"100"	"($1=X)"
